session_id,segment_id,person_slot,assigned_tid,event_type,severity,start_time_s,end_time_s,detail
session_20260704_150636,upright_1m,right_person,0,NO_POINTS,MEDIUM,8.000,69.783,NO_POINTS_rate=0.627
session_20260704_150636,upright_1m,right_person,0,LOW_POINTS,LOW,8.000,69.783,LOW_POINTS_rate=0.938
session_20260704_150636,upright_1m,right_person,0,RENDER_NOT_CONFIRMED,LOW,8.000,69.783,no per-row render visibility field available in mmWave pose logs
session_20260704_150636,upright_2m,left_person,1,TID_SWITCH_OR_COMPETING_TID,MEDIUM,75.783,137.566,"competing tids={0: 1122, 1: 1122}"
session_20260704_150636,upright_2m,left_person,1,NO_POINTS,MEDIUM,75.783,137.566,NO_POINTS_rate=0.791
session_20260704_150636,upright_2m,left_person,1,LOW_POINTS,LOW,75.783,137.566,LOW_POINTS_rate=0.925
session_20260704_150636,upright_2m,left_person,1,RENDER_NOT_CONFIRMED,LOW,75.783,137.566,no per-row render visibility field available in mmWave pose logs
session_20260704_150636,upright_2m,right_person,0,TID_SWITCH_OR_COMPETING_TID,MEDIUM,75.783,137.566,"competing tids={0: 1122, 1: 1122}"
session_20260704_150636,upright_2m,right_person,0,NO_POINTS,MEDIUM,75.783,137.566,NO_POINTS_rate=0.777
session_20260704_150636,upright_2m,right_person,0,LOW_POINTS,LOW,75.783,137.566,LOW_POINTS_rate=0.953
session_20260704_150636,upright_2m,right_person,0,RENDER_NOT_CONFIRMED,LOW,75.783,137.566,no per-row render visibility field available in mmWave pose logs
session_20260704_150636,upright_3m,left_person,2,TRACK_MISSING,HIGH,143.566,205.348,tracking_presence_rate=0.010
session_20260704_150636,upright_3m,left_person,2,POSE_ROW_MISSING,HIGH,143.566,205.348,pose_presence_rate=0.010
session_20260704_150636,upright_3m,left_person,2,NO_POINTS,MEDIUM,143.566,205.348,NO_POINTS_rate=0.273
session_20260704_150636,upright_3m,left_person,2,LOW_POINTS,LOW,143.566,205.348,LOW_POINTS_rate=1.000
session_20260704_150636,upright_3m,left_person,2,RENDER_NOT_CONFIRMED,LOW,143.566,205.348,no per-row render visibility field available in mmWave pose logs
session_20260704_150636,upright_3m,right_person,0,NO_POINTS,MEDIUM,143.566,205.348,NO_POINTS_rate=0.790
session_20260704_150636,upright_3m,right_person,0,LOW_POINTS,LOW,143.566,205.348,LOW_POINTS_rate=0.965
session_20260704_150636,upright_3m,right_person,0,RENDER_NOT_CONFIRMED,LOW,143.566,205.348,no per-row render visibility field available in mmWave pose logs
session_20260704_150636,upright_4m,left_person,0,NO_POINTS,MEDIUM,211.348,273.131,NO_POINTS_rate=0.851
session_20260704_150636,upright_4m,left_person,0,LOW_POINTS,LOW,211.348,273.131,LOW_POINTS_rate=0.989
session_20260704_150636,upright_4m,left_person,0,RENDER_NOT_CONFIRMED,LOW,211.348,273.131,no per-row render visibility field available in mmWave pose logs
session_20260704_150636,upright_4m,right_person,,ASSIGNMENT_MISSING,HIGH,211.348,273.131,no assigned TID
session_20260704_150636,upright_4m,right_person,,TRACK_MISSING,HIGH,211.348,273.131,tracking_presence_rate=0.000
session_20260704_150636,upright_4m,right_person,,POSE_ROW_MISSING,HIGH,211.348,273.131,pose_presence_rate=0.000
session_20260704_150636,upright_4m,right_person,,RENDER_NOT_CONFIRMED,LOW,211.348,273.131,no per-row render visibility field available in mmWave pose logs
session_20260704_150636,upright_5m,left_person,3,TRACK_MISSING,HIGH,279.131,340.914,tracking_presence_rate=0.093
session_20260704_150636,upright_5m,left_person,3,POSE_ROW_MISSING,HIGH,279.131,340.914,pose_presence_rate=0.093
session_20260704_150636,upright_5m,left_person,3,TID_SWITCH_OR_COMPETING_TID,MEDIUM,279.131,340.914,"competing tids={0: 713, 3: 105, 4: 8, 5: 12}"
session_20260704_150636,upright_5m,left_person,3,NO_POINTS,MEDIUM,279.131,340.914,NO_POINTS_rate=0.095
session_20260704_150636,upright_5m,left_person,3,LOW_POINTS,LOW,279.131,340.914,LOW_POINTS_rate=0.143
session_20260704_150636,upright_5m,left_person,3,RENDER_NOT_CONFIRMED,LOW,279.131,340.914,no per-row render visibility field available in mmWave pose logs
session_20260704_150636,upright_5m,right_person,0,TRACK_MISSING,MEDIUM,279.131,340.914,tracking_presence_rate=0.634
session_20260704_150636,upright_5m,right_person,0,POSE_ROW_MISSING,MEDIUM,279.131,340.914,pose_presence_rate=0.634
session_20260704_150636,upright_5m,right_person,0,TID_SWITCH_OR_COMPETING_TID,MEDIUM,279.131,340.914,"competing tids={0: 713, 3: 105, 4: 8, 5: 12}"
session_20260704_150636,upright_5m,right_person,0,NO_POINTS,MEDIUM,279.131,340.914,NO_POINTS_rate=0.698
session_20260704_150636,upright_5m,right_person,0,LOW_POINTS,LOW,279.131,340.914,LOW_POINTS_rate=0.872
session_20260704_150636,upright_5m,right_person,0,RENDER_NOT_CONFIRMED,LOW,279.131,340.914,no per-row render visibility field available in mmWave pose logs
session_20260704_150636,leanforward_1m,left_person,8,TRACK_MISSING,MEDIUM,346.914,408.697,tracking_presence_rate=0.544
session_20260704_150636,leanforward_1m,left_person,8,POSE_ROW_MISSING,MEDIUM,346.914,408.697,pose_presence_rate=0.544
session_20260704_150636,leanforward_1m,left_person,8,TID_SWITCH_OR_COMPETING_TID,MEDIUM,346.914,408.697,"competing tids={6: 17, 7: 624, 8: 612}"
session_20260704_150636,leanforward_1m,left_person,8,RANGE_JUMP,MEDIUM,346.914,408.697,range jumps >1m: 2
session_20260704_150636,leanforward_1m,left_person,8,NO_POINTS,MEDIUM,346.914,408.697,NO_POINTS_rate=0.838
session_20260704_150636,leanforward_1m,left_person,8,LOW_POINTS,LOW,346.914,408.697,LOW_POINTS_rate=0.882
session_20260704_150636,leanforward_1m,left_person,8,RENDER_NOT_CONFIRMED,LOW,346.914,408.697,no per-row render visibility field available in mmWave pose logs
session_20260704_150636,leanforward_1m,right_person,7,TRACK_MISSING,MEDIUM,346.914,408.697,tracking_presence_rate=0.555
session_20260704_150636,leanforward_1m,right_person,7,POSE_ROW_MISSING,MEDIUM,346.914,408.697,pose_presence_rate=0.555
session_20260704_150636,leanforward_1m,right_person,7,TID_SWITCH_OR_COMPETING_TID,MEDIUM,346.914,408.697,"competing tids={6: 17, 7: 624, 8: 612}"
session_20260704_150636,leanforward_1m,right_person,7,NO_POINTS,MEDIUM,346.914,408.697,NO_POINTS_rate=0.856
session_20260704_150636,leanforward_1m,right_person,7,LOW_POINTS,LOW,346.914,408.697,LOW_POINTS_rate=0.917
session_20260704_150636,leanforward_1m,right_person,7,RENDER_NOT_CONFIRMED,LOW,346.914,408.697,no per-row render visibility field available in mmWave pose logs
session_20260704_150636,leanforward_2m,left_person,8,TID_SWITCH_OR_COMPETING_TID,MEDIUM,414.697,476.480,"competing tids={7: 1123, 8: 1123}"
session_20260704_150636,leanforward_2m,left_person,8,NO_POINTS,MEDIUM,414.697,476.480,NO_POINTS_rate=0.835
session_20260704_150636,leanforward_2m,left_person,8,LOW_POINTS,LOW,414.697,476.480,LOW_POINTS_rate=0.932
session_20260704_150636,leanforward_2m,left_person,8,RENDER_NOT_CONFIRMED,LOW,414.697,476.480,no per-row render visibility field available in mmWave pose logs
session_20260704_150636,leanforward_2m,right_person,7,TID_SWITCH_OR_COMPETING_TID,MEDIUM,414.697,476.480,"competing tids={7: 1123, 8: 1123}"
session_20260704_150636,leanforward_2m,right_person,7,NO_POINTS,MEDIUM,414.697,476.480,NO_POINTS_rate=0.866
session_20260704_150636,leanforward_2m,right_person,7,LOW_POINTS,LOW,414.697,476.480,LOW_POINTS_rate=0.956
session_20260704_150636,leanforward_2m,right_person,7,RENDER_NOT_CONFIRMED,LOW,414.697,476.480,no per-row render visibility field available in mmWave pose logs
session_20260704_150636,leanforward_3m,left_person,8,TRACK_MISSING,HIGH,482.480,544.262,tracking_presence_rate=0.208
session_20260704_150636,leanforward_3m,left_person,8,POSE_ROW_MISSING,HIGH,482.480,544.262,pose_presence_rate=0.208
session_20260704_150636,leanforward_3m,left_person,8,TID_SWITCH_OR_COMPETING_TID,MEDIUM,482.480,544.262,"competing tids={7: 1114, 8: 233}"
session_20260704_150636,leanforward_3m,left_person,8,NO_POINTS,MEDIUM,482.480,544.262,NO_POINTS_rate=1.000
session_20260704_150636,leanforward_3m,left_person,8,LOW_POINTS,LOW,482.480,544.262,LOW_POINTS_rate=1.000
session_20260704_150636,leanforward_3m,left_person,8,RENDER_NOT_CONFIRMED,LOW,482.480,544.262,no per-row render visibility field available in mmWave pose logs
session_20260704_150636,leanforward_3m,right_person,7,TID_SWITCH_OR_COMPETING_TID,MEDIUM,482.480,544.262,"competing tids={7: 1114, 8: 233}"
session_20260704_150636,leanforward_3m,right_person,7,NO_POINTS,MEDIUM,482.480,544.262,NO_POINTS_rate=0.976
session_20260704_150636,leanforward_3m,right_person,7,LOW_POINTS,LOW,482.480,544.262,LOW_POINTS_rate=1.000
session_20260704_150636,leanforward_3m,right_person,7,RENDER_NOT_CONFIRMED,LOW,482.480,544.262,no per-row render visibility field available in mmWave pose logs
session_20260704_150636,leanforward_4m,left_person,9,NO_POINTS,MEDIUM,550.262,612.045,NO_POINTS_rate=0.853
session_20260704_150636,leanforward_4m,left_person,9,LOW_POINTS,LOW,550.262,612.045,LOW_POINTS_rate=0.987
session_20260704_150636,leanforward_4m,left_person,9,RENDER_NOT_CONFIRMED,LOW,550.262,612.045,no per-row render visibility field available in mmWave pose logs
session_20260704_150636,leanforward_4m,right_person,,ASSIGNMENT_MISSING,HIGH,550.262,612.045,no assigned TID
session_20260704_150636,leanforward_4m,right_person,,TRACK_MISSING,HIGH,550.262,612.045,tracking_presence_rate=0.000
session_20260704_150636,leanforward_4m,right_person,,POSE_ROW_MISSING,HIGH,550.262,612.045,pose_presence_rate=0.000
session_20260704_150636,leanforward_4m,right_person,,RENDER_NOT_CONFIRMED,LOW,550.262,612.045,no per-row render visibility field available in mmWave pose logs
session_20260704_150636,leanforward_5m,left_person,9,NO_POINTS,MEDIUM,618.045,679.828,NO_POINTS_rate=0.832
session_20260704_150636,leanforward_5m,left_person,9,LOW_POINTS,LOW,618.045,679.828,LOW_POINTS_rate=0.978
session_20260704_150636,leanforward_5m,left_person,9,RENDER_NOT_CONFIRMED,LOW,618.045,679.828,no per-row render visibility field available in mmWave pose logs
session_20260704_150636,leanforward_5m,right_person,,ASSIGNMENT_MISSING,HIGH,618.045,679.828,no assigned TID
session_20260704_150636,leanforward_5m,right_person,,TRACK_MISSING,HIGH,618.045,679.828,tracking_presence_rate=0.000
session_20260704_150636,leanforward_5m,right_person,,POSE_ROW_MISSING,HIGH,618.045,679.828,pose_presence_rate=0.000
session_20260704_150636,leanforward_5m,right_person,,RENDER_NOT_CONFIRMED,LOW,618.045,679.828,no per-row render visibility field available in mmWave pose logs
session_20260704_152302,standing_1m,center,0,NO_POINTS,MEDIUM,8.000,76.297,NO_POINTS_rate=0.157
session_20260704_152302,standing_1m,center,0,LOW_POINTS,LOW,8.000,76.297,LOW_POINTS_rate=0.787
session_20260704_152302,standing_1m,center,0,RENDER_NOT_CONFIRMED,LOW,8.000,76.297,no per-row render visibility field available in mmWave pose logs
session_20260704_152302,standing_2m,center,0,NO_POINTS,MEDIUM,82.297,150.594,NO_POINTS_rate=0.324
session_20260704_152302,standing_2m,center,0,LOW_POINTS,LOW,82.297,150.594,LOW_POINTS_rate=0.871
session_20260704_152302,standing_2m,center,0,RENDER_NOT_CONFIRMED,LOW,82.297,150.594,no per-row render visibility field available in mmWave pose logs
session_20260704_152302,standing_3m,center,0,NO_POINTS,MEDIUM,156.594,224.891,NO_POINTS_rate=0.687
session_20260704_152302,standing_3m,center,0,LOW_POINTS,LOW,156.594,224.891,LOW_POINTS_rate=0.980
session_20260704_152302,standing_3m,center,0,RENDER_NOT_CONFIRMED,LOW,156.594,224.891,no per-row render visibility field available in mmWave pose logs
session_20260704_152302,standing_4m,center,0,NO_POINTS,MEDIUM,230.891,299.187,NO_POINTS_rate=0.816
session_20260704_152302,standing_4m,center,0,LOW_POINTS,LOW,230.891,299.187,LOW_POINTS_rate=0.986
session_20260704_152302,standing_4m,center,0,RENDER_NOT_CONFIRMED,LOW,230.891,299.187,no per-row render visibility field available in mmWave pose logs
session_20260704_152302,standing_5m,center,0,TRACK_MISSING,MEDIUM,305.187,373.484,tracking_presence_rate=0.658
session_20260704_152302,standing_5m,center,0,POSE_ROW_MISSING,MEDIUM,305.187,373.484,pose_presence_rate=0.658
session_20260704_152302,standing_5m,center,0,NO_POINTS,MEDIUM,305.187,373.484,NO_POINTS_rate=0.993
session_20260704_152302,standing_5m,center,0,LOW_POINTS,LOW,305.187,373.484,LOW_POINTS_rate=1.000
session_20260704_152302,standing_5m,center,0,RENDER_NOT_CONFIRMED,LOW,305.187,373.484,no per-row render visibility field available in mmWave pose logs
session_20260704_152302,leanback_1m,center,2,NO_POINTS,MEDIUM,379.484,447.781,NO_POINTS_rate=0.491
session_20260704_152302,leanback_1m,center,2,LOW_POINTS,LOW,379.484,447.781,LOW_POINTS_rate=0.890
session_20260704_152302,leanback_1m,center,2,RENDER_NOT_CONFIRMED,LOW,379.484,447.781,no per-row render visibility field available in mmWave pose logs
session_20260704_152302,leanback_2m,center,2,NO_POINTS,MEDIUM,453.781,522.078,NO_POINTS_rate=0.742
session_20260704_152302,leanback_2m,center,2,LOW_POINTS,LOW,453.781,522.078,LOW_POINTS_rate=0.890
session_20260704_152302,leanback_2m,center,2,RENDER_NOT_CONFIRMED,LOW,453.781,522.078,no per-row render visibility field available in mmWave pose logs
session_20260704_152302,leanback_3m,center,2,NO_POINTS,MEDIUM,528.078,596.375,NO_POINTS_rate=0.866
session_20260704_152302,leanback_3m,center,2,LOW_POINTS,LOW,528.078,596.375,LOW_POINTS_rate=0.925
session_20260704_152302,leanback_3m,center,2,RENDER_NOT_CONFIRMED,LOW,528.078,596.375,no per-row render visibility field available in mmWave pose logs
session_20260704_152302,leanback_4m,center,2,TRACK_MISSING,MEDIUM,602.375,670.672,tracking_presence_rate=0.663
session_20260704_152302,leanback_4m,center,2,POSE_ROW_MISSING,MEDIUM,602.375,670.672,pose_presence_rate=0.663
session_20260704_152302,leanback_4m,center,2,NO_POINTS,MEDIUM,602.375,670.672,NO_POINTS_rate=0.859
session_20260704_152302,leanback_4m,center,2,LOW_POINTS,LOW,602.375,670.672,LOW_POINTS_rate=0.933
session_20260704_152302,leanback_4m,center,2,RENDER_NOT_CONFIRMED,LOW,602.375,670.672,no per-row render visibility field available in mmWave pose logs
session_20260704_152302,leanback_5m,center,3,TRACK_MISSING,MEDIUM,676.672,744.968,tracking_presence_rate=0.522
session_20260704_152302,leanback_5m,center,3,POSE_ROW_MISSING,MEDIUM,676.672,744.968,pose_presence_rate=0.522
session_20260704_152302,leanback_5m,center,3,NO_POINTS,MEDIUM,676.672,744.968,NO_POINTS_rate=0.938
session_20260704_152302,leanback_5m,center,3,LOW_POINTS,LOW,676.672,744.968,LOW_POINTS_rate=0.991
session_20260704_152302,leanback_5m,center,3,RENDER_NOT_CONFIRMED,LOW,676.672,744.968,no per-row render visibility field available in mmWave pose logs
session_20260704_152302,upright_1m,center,4,TRACK_MISSING,MEDIUM,750.968,819.265,tracking_presence_rate=0.621
session_20260704_152302,upright_1m,center,4,POSE_ROW_MISSING,MEDIUM,750.968,819.265,pose_presence_rate=0.621
session_20260704_152302,upright_1m,center,4,NO_POINTS,MEDIUM,750.968,819.265,NO_POINTS_rate=0.462
session_20260704_152302,upright_1m,center,4,LOW_POINTS,LOW,750.968,819.265,LOW_POINTS_rate=0.698
session_20260704_152302,upright_1m,center,4,RENDER_NOT_CONFIRMED,LOW,750.968,819.265,no per-row render visibility field available in mmWave pose logs
session_20260704_152302,upright_2m,center,4,NO_POINTS,MEDIUM,825.265,893.562,NO_POINTS_rate=0.758
session_20260704_152302,upright_2m,center,4,LOW_POINTS,LOW,825.265,893.562,LOW_POINTS_rate=0.890
session_20260704_152302,upright_2m,center,4,RENDER_NOT_CONFIRMED,LOW,825.265,893.562,no per-row render visibility field available in mmWave pose logs
session_20260704_152302,upright_3m,center,4,NO_POINTS,MEDIUM,899.562,967.859,NO_POINTS_rate=0.590
session_20260704_152302,upright_3m,center,4,LOW_POINTS,LOW,899.562,967.859,LOW_POINTS_rate=0.913
session_20260704_152302,upright_3m,center,4,RENDER_NOT_CONFIRMED,LOW,899.562,967.859,no per-row render visibility field available in mmWave pose logs
session_20260704_152302,upright_4m,center,4,NO_POINTS,MEDIUM,973.859,1042.156,NO_POINTS_rate=0.874
session_20260704_152302,upright_4m,center,4,LOW_POINTS,LOW,973.859,1042.156,LOW_POINTS_rate=0.966
session_20260704_152302,upright_4m,center,4,RENDER_NOT_CONFIRMED,LOW,973.859,1042.156,no per-row render visibility field available in mmWave pose logs
session_20260704_152302,upright_5m,center,4,NO_POINTS,MEDIUM,1048.156,1116.453,NO_POINTS_rate=0.916
session_20260704_152302,upright_5m,center,4,LOW_POINTS,LOW,1048.156,1116.453,LOW_POINTS_rate=0.988
session_20260704_152302,upright_5m,center,4,RENDER_NOT_CONFIRMED,LOW,1048.156,1116.453,no per-row render visibility field available in mmWave pose logs
session_20260704_152302,leanforward_1m,center,4,TRACK_MISSING,HIGH,1122.453,1190.750,tracking_presence_rate=0.055
session_20260704_152302,leanforward_1m,center,4,POSE_ROW_MISSING,HIGH,1122.453,1190.750,pose_presence_rate=0.055
session_20260704_152302,leanforward_1m,center,4,NO_POINTS,MEDIUM,1122.453,1190.750,NO_POINTS_rate=1.000
session_20260704_152302,leanforward_1m,center,4,LOW_POINTS,LOW,1122.453,1190.750,LOW_POINTS_rate=1.000
session_20260704_152302,leanforward_1m,center,4,RENDER_NOT_CONFIRMED,LOW,1122.453,1190.750,no per-row render visibility field available in mmWave pose logs
session_20260704_152302,leanforward_2m,center,5,TRACK_MISSING,HIGH,1196.750,1265.046,tracking_presence_rate=0.168
session_20260704_152302,leanforward_2m,center,5,POSE_ROW_MISSING,HIGH,1196.750,1265.046,pose_presence_rate=0.168
session_20260704_152302,leanforward_2m,center,5,NO_POINTS,MEDIUM,1196.750,1265.046,NO_POINTS_rate=0.260
session_20260704_152302,leanforward_2m,center,5,LOW_POINTS,LOW,1196.750,1265.046,LOW_POINTS_rate=0.490
session_20260704_152302,leanforward_2m,center,5,RENDER_NOT_CONFIRMED,LOW,1196.750,1265.046,no per-row render visibility field available in mmWave pose logs
session_20260704_152302,leanforward_3m,center,7,NO_POINTS,MEDIUM,1271.046,1339.343,NO_POINTS_rate=0.669
session_20260704_152302,leanforward_3m,center,7,LOW_POINTS,LOW,1271.046,1339.343,LOW_POINTS_rate=0.914
session_20260704_152302,leanforward_3m,center,7,RENDER_NOT_CONFIRMED,LOW,1271.046,1339.343,no per-row render visibility field available in mmWave pose logs
session_20260704_152302,leanforward_4m,center,7,NO_POINTS,MEDIUM,1345.343,1413.640,NO_POINTS_rate=0.773
session_20260704_152302,leanforward_4m,center,7,LOW_POINTS,LOW,1345.343,1413.640,LOW_POINTS_rate=0.931
session_20260704_152302,leanforward_4m,center,7,RENDER_NOT_CONFIRMED,LOW,1345.343,1413.640,no per-row render visibility field available in mmWave pose logs
session_20260704_152302,leanforward_5m,center,7,NO_POINTS,MEDIUM,1419.640,1487.937,NO_POINTS_rate=0.874
session_20260704_152302,leanforward_5m,center,7,LOW_POINTS,LOW,1419.640,1487.937,LOW_POINTS_rate=0.973
session_20260704_152302,leanforward_5m,center,7,RENDER_NOT_CONFIRMED,LOW,1419.640,1487.937,no per-row render visibility field available in mmWave pose logs
session_20260706_173741,standing_center_1m,center,0,NO_POINTS,MEDIUM,8.000,69.183,NO_POINTS_rate=0.306
session_20260706_173741,standing_center_1m,center,0,LOW_POINTS,LOW,8.000,69.183,LOW_POINTS_rate=0.864
session_20260706_173741,standing_center_1m,center,0,RENDER_NOT_CONFIRMED,LOW,8.000,69.183,no per-row render visibility field available in mmWave pose logs
session_20260706_173741,standing_center_2m,center,0,NO_POINTS,MEDIUM,75.183,136.367,NO_POINTS_rate=0.529
session_20260706_173741,standing_center_2m,center,0,LOW_POINTS,LOW,75.183,136.367,LOW_POINTS_rate=0.868
session_20260706_173741,standing_center_2m,center,0,RENDER_NOT_CONFIRMED,LOW,75.183,136.367,no per-row render visibility field available in mmWave pose logs
session_20260706_173741,standing_center_3m,center,0,NO_POINTS,MEDIUM,142.367,203.550,NO_POINTS_rate=0.846
session_20260706_173741,standing_center_3m,center,0,LOW_POINTS,LOW,142.367,203.550,LOW_POINTS_rate=0.983
session_20260706_173741,standing_center_3m,center,0,RENDER_NOT_CONFIRMED,LOW,142.367,203.550,no per-row render visibility field available in mmWave pose logs
session_20260706_173741,standing_center_4m,center,0,NO_POINTS,MEDIUM,209.550,270.733,NO_POINTS_rate=0.885
session_20260706_173741,standing_center_4m,center,0,LOW_POINTS,LOW,209.550,270.733,LOW_POINTS_rate=0.993
session_20260706_173741,standing_center_4m,center,0,RENDER_NOT_CONFIRMED,LOW,209.550,270.733,no per-row render visibility field available in mmWave pose logs
session_20260706_173741,standing_center_5m,center,1,TRACK_MISSING,MEDIUM,276.733,337.917,tracking_presence_rate=0.466
session_20260706_173741,standing_center_5m,center,1,POSE_ROW_MISSING,MEDIUM,276.733,337.917,pose_presence_rate=0.466
session_20260706_173741,standing_center_5m,center,1,TID_SWITCH_OR_COMPETING_TID,MEDIUM,276.733,337.917,"competing tids={0: 492, 1: 519}"
session_20260706_173741,standing_center_5m,center,1,NO_POINTS,MEDIUM,276.733,337.917,NO_POINTS_rate=0.769
session_20260706_173741,standing_center_5m,center,1,LOW_POINTS,LOW,276.733,337.917,LOW_POINTS_rate=0.954
session_20260706_173741,standing_center_5m,center,1,RENDER_NOT_CONFIRMED,LOW,276.733,337.917,no per-row render visibility field available in mmWave pose logs
session_20260706_173741,standing_right_1m,right,2,TID_SWITCH_OR_COMPETING_TID,MEDIUM,343.917,405.100,"competing tids={1: 410, 2: 1080}"
session_20260706_173741,standing_right_1m,right,2,NO_POINTS,MEDIUM,343.917,405.100,NO_POINTS_rate=0.721
session_20260706_173741,standing_right_1m,right,2,LOW_POINTS,LOW,343.917,405.100,LOW_POINTS_rate=0.969
session_20260706_173741,standing_right_1m,right,2,RENDER_NOT_CONFIRMED,LOW,343.917,405.100,no per-row render visibility field available in mmWave pose logs
session_20260706_173741,standing_right_2m,right,2,NO_POINTS,MEDIUM,411.100,472.283,NO_POINTS_rate=0.682
session_20260706_173741,standing_right_2m,right,2,LOW_POINTS,LOW,411.100,472.283,LOW_POINTS_rate=0.900
session_20260706_173741,standing_right_2m,right,2,RENDER_NOT_CONFIRMED,LOW,411.100,472.283,no per-row render visibility field available in mmWave pose logs
session_20260706_173741,standing_right_3m,right,2,NO_POINTS,MEDIUM,478.283,539.467,NO_POINTS_rate=0.721
session_20260706_173741,standing_right_3m,right,2,LOW_POINTS,LOW,478.283,539.467,LOW_POINTS_rate=0.934
session_20260706_173741,standing_right_3m,right,2,RENDER_NOT_CONFIRMED,LOW,478.283,539.467,no per-row render visibility field available in mmWave pose logs
session_20260706_173741,standing_right_4m,right,2,TRACK_MISSING_GAP,MEDIUM,545.467,606.650,pose gaps >1s: 1
session_20260706_173741,standing_right_4m,right,2,NO_POINTS,MEDIUM,545.467,606.650,NO_POINTS_rate=0.876
session_20260706_173741,standing_right_4m,right,2,LOW_POINTS,LOW,545.467,606.650,LOW_POINTS_rate=0.993
session_20260706_173741,standing_right_4m,right,2,RENDER_NOT_CONFIRMED,LOW,545.467,606.650,no per-row render visibility field available in mmWave pose logs
session_20260706_173741,standing_right_5m,right,2,NO_POINTS,MEDIUM,612.650,673.833,NO_POINTS_rate=0.865
session_20260706_173741,standing_right_5m,right,2,LOW_POINTS,LOW,612.650,673.833,LOW_POINTS_rate=0.949
session_20260706_173741,standing_right_5m,right,2,RENDER_NOT_CONFIRMED,LOW,612.650,673.833,no per-row render visibility field available in mmWave pose logs
session_20260706_173741,standing_left_1m,left,2,NO_POINTS,MEDIUM,679.833,741.017,NO_POINTS_rate=0.641
session_20260706_173741,standing_left_1m,left,2,LOW_POINTS,LOW,679.833,741.017,LOW_POINTS_rate=0.741
session_20260706_173741,standing_left_1m,left,2,RENDER_NOT_CONFIRMED,LOW,679.833,741.017,no per-row render visibility field available in mmWave pose logs
session_20260706_173741,standing_left_2m,left,2,NO_POINTS,MEDIUM,747.017,808.200,NO_POINTS_rate=0.593
session_20260706_173741,standing_left_2m,left,2,LOW_POINTS,LOW,747.017,808.200,LOW_POINTS_rate=0.853
session_20260706_173741,standing_left_2m,left,2,RENDER_NOT_CONFIRMED,LOW,747.017,808.200,no per-row render visibility field available in mmWave pose logs
session_20260706_173741,standing_left_3m,left,2,NO_POINTS,MEDIUM,814.200,875.383,NO_POINTS_rate=0.572
session_20260706_173741,standing_left_3m,left,2,LOW_POINTS,LOW,814.200,875.383,LOW_POINTS_rate=0.927
session_20260706_173741,standing_left_3m,left,2,RENDER_NOT_CONFIRMED,LOW,814.200,875.383,no per-row render visibility field available in mmWave pose logs
session_20260706_173741,standing_left_4m,left,2,NO_POINTS,MEDIUM,881.383,942.567,NO_POINTS_rate=0.637
session_20260706_173741,standing_left_4m,left,2,LOW_POINTS,LOW,881.383,942.567,LOW_POINTS_rate=0.980
session_20260706_173741,standing_left_4m,left,2,RENDER_NOT_CONFIRMED,LOW,881.383,942.567,no per-row render visibility field available in mmWave pose logs
session_20260706_173741,standing_left_5m,left,2,NO_POINTS,MEDIUM,948.567,1009.750,NO_POINTS_rate=0.749
session_20260706_173741,standing_left_5m,left,2,LOW_POINTS,LOW,948.567,1009.750,LOW_POINTS_rate=0.991
session_20260706_173741,standing_left_5m,left,2,RENDER_NOT_CONFIRMED,LOW,948.567,1009.750,no per-row render visibility field available in mmWave pose logs
session_20260706_175519,leanback_center_1m,center,0,NO_POINTS,MEDIUM,8.000,72.316,NO_POINTS_rate=0.691
session_20260706_175519,leanback_center_1m,center,0,LOW_POINTS,LOW,8.000,72.316,LOW_POINTS_rate=0.919
session_20260706_175519,leanback_center_1m,center,0,RENDER_NOT_CONFIRMED,LOW,8.000,72.316,no per-row render visibility field available in mmWave pose logs
session_20260706_175519,leanback_center_2m,center,0,NO_POINTS,MEDIUM,78.316,142.631,NO_POINTS_rate=0.814
session_20260706_175519,leanback_center_2m,center,0,LOW_POINTS,LOW,78.316,142.631,LOW_POINTS_rate=0.960
session_20260706_175519,leanback_center_2m,center,0,RENDER_NOT_CONFIRMED,LOW,78.316,142.631,no per-row render visibility field available in mmWave pose logs
session_20260706_175519,leanback_center_3m,center,0,NO_POINTS,MEDIUM,148.631,212.947,NO_POINTS_rate=0.844
session_20260706_175519,leanback_center_3m,center,0,LOW_POINTS,LOW,148.631,212.947,LOW_POINTS_rate=0.965
session_20260706_175519,leanback_center_3m,center,0,RENDER_NOT_CONFIRMED,LOW,148.631,212.947,no per-row render visibility field available in mmWave pose logs
session_20260706_175519,leanback_center_4m,center,0,NO_POINTS,MEDIUM,218.947,283.263,NO_POINTS_rate=0.778
session_20260706_175519,leanback_center_4m,center,0,LOW_POINTS,LOW,218.947,283.263,LOW_POINTS_rate=0.962
session_20260706_175519,leanback_center_4m,center,0,RENDER_NOT_CONFIRMED,LOW,218.947,283.263,no per-row render visibility field available in mmWave pose logs
session_20260706_175519,leanback_center_5m,center,0,NO_POINTS,MEDIUM,289.263,353.578,NO_POINTS_rate=0.877
session_20260706_175519,leanback_center_5m,center,0,LOW_POINTS,LOW,289.263,353.578,LOW_POINTS_rate=0.993
session_20260706_175519,leanback_center_5m,center,0,RENDER_NOT_CONFIRMED,LOW,289.263,353.578,no per-row render visibility field available in mmWave pose logs
